sale_id,sale_date,product_id,customer_id,quantity,unit_price,revenue,payment_method
S0008263,2025-05-31,P0009,C00021,4,3.63,14.52,Digital Wallet
S0008264,2025-05-31,P0036,C00174,1,13.91,13.91,Card
S0008265,2025-05-31,P0015,C00260,4,29.69,118.76,Card
S0008266,2025-05-31,P0024,C00122,5,16.73,83.65,Cash
S0008267,2025-05-31,P0018,C00488,1,14.48,14.48,Card
S0008268,2025-05-31,P0020,C00369,2,24.58,49.16,Card
S0008269,2025-05-31,P0003,C00207,4,2.27,9.08,Card
S0008270,2025-05-31,P0027,C00166,4,24.24,96.96,Digital Wallet
S0008271,2025-05-31,P0016,C00369,1,26.95,26.95,Card
S0008272,2025-05-31,P0036,C00370,4,13.91,55.64,Cash
S0008273,2025-05-31,P0013,C00481,2,21.26,42.52,Cash
S0008274,2025-05-31,P0039,C00371,5,8.22,41.1,Digital Wallet
S0008275,2025-05-31,P0033,C00326,3,32.26,96.78,Cash
S0008276,2025-05-31,P0040,C00080,2,4.33,8.66,Digital Wallet
S0008277,2025-05-31,P0028,C00466,1,22.42,22.42,Cash
S0008278,2025-05-31,P0028,C00215,2,22.42,44.84,Cash
S0008279,2025-05-31,P0028,C00122,3,22.42,67.26,Cash
S0008280,2025-05-31,P0034,C00488,3,13.32,39.96,Card
S0008281,2025-05-31,P0001,C00363,2,2.31,4.62,Digital Wallet
S0008282,2025-05-31,P0006,C00261,2,9.35,18.7,Cash
S0008283,2025-05-31,P0024,C00413,5,16.73,83.65,Cash
S0008284,2025-05-31,P0034,C00079,5,13.32,66.6,Cash
S0008285,2025-05-31,P0023,C00123,3,17.42,52.26,Digital Wallet
S0008286,2025-05-31,P0012,C00266,4,17.67,70.68,Card
S0008287,2025-05-31,P0035,C00455,2,4.51,9.02,Digital Wallet
S0008288,2025-05-31,P0032,C00356,1,22.91,22.91,Digital Wallet
S0008289,2025-05-31,P0001,C00257,1,2.31,2.31,Card
S0008290,2025-06-01,P0002,C00055,1,23.0,23.0,Card
S0008291,2025-06-01,P0023,C00251,4,17.42,69.68,Cash
S0008292,2025-06-01,P0022,C00016,1,22.12,22.12,Digital Wallet
S0008293,2025-06-01,P0032,C00136,2,22.91,45.82,Digital Wallet
S0008294,2025-06-01,P0011,C00031,2,28.23,56.46,Card
S0008295,2025-06-01,P0017,C00480,1,10.27,10.27,Cash
S0008296,2025-06-01,P0018,C00071,5,14.48,72.4,Cash
S0008297,2025-06-01,P0003,C00059,2,2.27,4.54,Card
S0008298,2025-06-01,P0006,C00435,3,9.35,28.05,Cash
S0008299,2025-06-01,P0031,C00051,2,28.12,56.24,Cash
S0008300,2025-06-01,P0031,C00167,1,28.12,28.12,Cash
S0008301,2025-06-01,P0038,C00061,1,9.21,9.21,Digital Wallet
S0008302,2025-06-01,P0022,C00243,2,22.12,44.24,Card
S0008303,2025-06-01,P0005,C00114,2,12.52,25.04,Cash
S0008304,2025-06-01,P0010,C00280,3,16.69,50.07,Card
S0008305,2025-06-01,P0030,C00184,1,3.95,3.95,Cash
S0008306,2025-06-01,P0025,C00137,2,4.71,9.42,Cash
S0008307,2025-06-01,P0015,C00015,1,29.69,29.69,Card
S0008308,2025-06-01,P0003,C00278,4,2.27,9.08,Digital Wallet
S0008309,2025-06-01,P0029,C00253,2,12.45,24.9,Card
S0008310,2025-06-01,P0035,C00073,2,4.51,9.02,Cash
S0008311,2025-06-01,P0027,C00372,1,24.24,24.24,Card
S0008312,2025-06-01,P0025,C00414,1,4.71,4.71,Cash
S0008313,2025-06-01,P0021,C00105,2,3.5,7.0,Cash
S0008314,2025-06-01,P0003,C00233,1,2.27,2.27,Digital Wallet
S0008315,2025-06-01,P0030,C00308,1,3.95,3.95,Card
S0008316,2025-06-01,P0033,C00136,5,32.26,161.3,Cash
S0008317,2025-06-01,P0023,C00134,2,17.42,34.84,Card
S0008318,2025-06-01,P0039,C00293,1,8.22,8.22,Card
S0008319,2025-06-01,P0008,C00346,1,25.45,25.45,Cash
S0008320,2025-06-01,P0031,C00100,2,28.12,56.24,Card
S0008321,2025-06-01,P0007,C00217,2,11.24,22.48,Digital Wallet
S0008322,2025-06-01,P0014,C00137,3,14.33,42.99,Cash
S0008323,2025-06-01,P0004,C00333,1,18.23,18.23,Digital Wallet
S0008324,2025-06-01,P0008,C00235,1,25.45,25.45,Card
S0008325,2025-06-01,P0006,C00225,4,9.35,37.4,Card
S0008326,2025-06-01,P0016,C00066,3,26.95,80.85,Cash
S0008327,2025-06-01,P0026,C00355,1,30.59,30.59,Card
S0008328,2025-06-01,P0011,C00383,5,28.23,141.15,Cash
S0008329,2025-06-01,P0037,C00128,3,29.68,89.04,Cash
S0008330,2025-06-01,P0005,C00088,2,12.52,25.04,Digital Wallet
S0008331,2025-06-01,P0035,C00398,1,4.51,4.51,Digital Wallet
S0008332,2025-06-01,P0019,C00392,1,6.16,6.16,Cash
S0008333,2025-06-01,P0023,C00495,4,17.42,69.68,Card
S0008334,2025-06-01,P0035,C00413,2,4.51,9.02,Cash
S0008335,2025-06-01,P0031,C00482,1,28.12,28.12,Cash
S0008336,2025-06-01,P0029,C00392,1,12.45,12.45,Card
S0008337,2025-06-01,P0003,C00072,2,2.27,4.54,Card
S0008338,2025-06-01,P0036,C00012,2,13.91,27.82,Card
S0008339,2025-06-02,P0014,C00315,2,14.33,28.66,Cash
S0008340,2025-06-02,P0023,C00490,1,17.42,17.42,Card
S0008341,2025-06-02,P0023,C00411,1,17.42,17.42,Cash
S0008342,2025-06-02,P0019,C00290,2,6.16,12.32,Card
S0008343,2025-06-02,P0021,C00152,3,3.5,10.5,Digital Wallet
S0008344,2025-06-02,P0012,C00285,2,17.67,35.34,Cash
S0008345,2025-06-02,P0002,C00086,5,23.0,115.0,Digital Wallet
S0008346,2025-06-02,P0016,C00092,5,26.95,134.75,Digital Wallet
S0008347,2025-06-02,P0002,C00405,3,23.0,69.0,Cash
S0008348,2025-06-02,P0009,C00239,1,3.63,3.63,Digital Wallet
S0008349,2025-06-02,P0039,C00498,1,8.22,8.22,Digital Wallet
S0008350,2025-06-02,P0018,C00058,1,14.48,14.48,Cash
S0008351,2025-06-02,P0018,C00309,4,14.48,57.92,Cash
S0008352,2025-06-02,P0019,C00017,4,6.16,24.64,Card
S0008353,2025-06-02,P0021,C00003,2,3.5,7.0,Digital Wallet
S0008354,2025-06-02,P0032,C00473,1,22.91,22.91,Card
S0008355,2025-06-02,P0040,C00412,2,4.33,8.66,Cash
S0008356,2025-06-02,P0024,C00422,5,16.73,83.65,Digital Wallet
S0008357,2025-06-02,P0019,C00316,2,6.16,12.32,Card
S0008358,2025-06-02,P0034,C00399,3,13.32,39.96,Card
S0008359,2025-06-02,P0021,C00263,1,3.5,3.5,Card
S0008360,2025-06-02,P0023,C00191,3,17.42,52.26,Cash
S0008361,2025-06-02,P0025,C00045,3,4.71,14.13,Digital Wallet
S0008362,2025-06-02,P0033,C00347,4,32.26,129.04,Card
S0008363,2025-06-02,P0021,C00062,5,3.5,17.5,Digital Wallet
S0008364,2025-06-02,P0009,C00375,4,3.63,14.52,Cash
S0008365,2025-06-02,P0016,C00384,1,26.95,26.95,Cash
S0008366,2025-06-02,P0009,C00128,1,3.63,3.63,Card
S0008367,2025-06-02,P0001,C00434,1,2.31,2.31,Card
S0008368,2025-06-02,P0005,C00256,4,12.52,50.08,Digital Wallet
S0008369,2025-06-02,P0008,C00057,3,25.45,76.35,Cash
S0008370,2025-06-02,P0023,C00464,3,17.42,52.26,Digital Wallet
S0008371,2025-06-02,P0035,C00475,2,4.51,9.02,Cash
S0008372,2025-06-02,P0024,C00105,2,16.73,33.46,Digital Wallet
S0008373,2025-06-02,P0019,C00237,3,6.16,18.48,Cash
S0008374,2025-06-02,P0003,C00471,3,2.27,6.81,Card
S0008375,2025-06-02,P0026,C00099,4,30.59,122.36,Cash
S0008376,2025-06-02,P0035,C00003,1,4.51,4.51,Cash
S0008377,2025-06-02,P0017,C00354,2,10.27,20.54,Card
S0008378,2025-06-02,P0028,C00423,5,22.42,112.1,Digital Wallet
S0008379,2025-06-02,P0034,C00341,5,13.32,66.6,Digital Wallet
S0008380,2025-06-02,P0011,C00324,1,28.23,28.23,Cash
S0008381,2025-06-02,P0032,C00082,1,22.91,22.91,Card
S0008382,2025-06-02,P0033,C00132,2,32.26,64.52,Digital Wallet
S0008383,2025-06-02,P0035,C00057,2,4.51,9.02,Card
S0008384,2025-06-02,P0025,C00123,4,4.71,18.84,Card
S0008385,2025-06-02,P0010,C00054,2,16.69,33.38,Digital Wallet
S0008386,2025-06-02,P0017,C00445,1,10.27,10.27,Cash
S0008387,2025-06-02,P0008,C00081,1,25.45,25.45,Card
S0008388,2025-06-02,P0006,C00471,2,9.35,18.7,Card
S0008389,2025-06-02,P0012,C00095,3,17.67,53.01,Cash
S0008390,2025-06-02,P0024,C00284,2,16.73,33.46,Cash
S0008391,2025-06-02,P0020,C00490,4,24.58,98.32,Digital Wallet
S0008392,2025-06-02,P0005,C00491,2,12.52,25.04,Cash
S0008393,2025-06-02,P0035,C00078,3,4.51,13.53,Digital Wallet
S0008394,2025-06-02,P0006,C00185,2,9.35,18.7,Digital Wallet
S0008395,2025-06-02,P0031,C00007,4,28.12,112.48,Card
S0008396,2025-06-02,P0038,C00180,5,9.21,46.05,Cash
S0008397,2025-06-02,P0021,C00139,3,3.5,10.5,Cash
S0008398,2025-06-02,P0002,C00204,1,23.0,23.0,Card
S0008399,2025-06-02,P0024,C00088,5,16.73,83.65,Card
S0008400,2025-06-03,P0014,C00197,2,14.33,28.66,Cash
S0008401,2025-06-03,P0035,C00439,4,4.51,18.04,Digital Wallet
S0008402,2025-06-03,P0029,C00140,5,12.45,62.25,Cash
S0008403,2025-06-03,P0032,C00290,1,22.91,22.91,Cash
S0008404,2025-06-03,P0012,C00131,4,17.67,70.68,Card
S0008405,2025-06-03,P0005,C00003,3,12.52,37.56,Digital Wallet
S0008406,2025-06-03,P0039,C00176,4,8.22,32.88,Card
S0008407,2025-06-03,P0033,C00414,2,32.26,64.52,Cash
S0008408,2025-06-03,P0001,C00176,4,2.31,9.24,Digital Wallet
S0008409,2025-06-03,P0040,C00484,5,4.33,21.65,Card
S0008410,2025-06-03,P0019,C00375,3,6.16,18.48,Digital Wallet
S0008411,2025-06-03,P0022,C00419,4,22.12,88.48,Digital Wallet
S0008412,2025-06-03,P0019,C00332,5,6.16,30.8,Digital Wallet
S0008413,2025-06-03,P0006,C00355,2,9.35,18.7,Cash
S0008414,2025-06-03,P0001,C00171,1,2.31,2.31,Card
S0008415,2025-06-03,P0025,C00223,3,4.71,14.13,Card
S0008416,2025-06-03,P0039,C00405,2,8.22,16.44,Cash
S0008417,2025-06-03,P0010,C00084,2,16.69,33.38,Digital Wallet
S0008418,2025-06-03,P0014,C00485,4,14.33,57.32,Card
S0008419,2025-06-03,P0017,C00476,1,10.27,10.27,Cash
S0008420,2025-06-03,P0028,C00006,1,22.42,22.42,Card
S0008421,2025-06-03,P0002,C00339,2,23.0,46.0,Digital Wallet
S0008422,2025-06-03,P0002,C00012,2,23.0,46.0,Card
S0008423,2025-06-03,P0012,C00435,2,17.67,35.34,Digital Wallet
S0008424,2025-06-03,P0026,C00332,1,30.59,30.59,Digital Wallet
S0008425,2025-06-03,P0039,C00445,1,8.22,8.22,Cash
S0008426,2025-06-03,P0001,C00442,1,2.31,2.31,Digital Wallet
S0008427,2025-06-03,P0030,C00463,1,3.95,3.95,Cash
S0008428,2025-06-03,P0002,C00156,2,23.0,46.0,Card
S0008429,2025-06-03,P0027,C00176,3,24.24,72.72,Digital Wallet
S0008430,2025-06-03,P0001,C00416,2,2.31,4.62,Card
S0008431,2025-06-03,P0025,C00306,2,4.71,9.42,Digital Wallet
S0008432,2025-06-03,P0008,C00046,2,25.45,50.9,Cash
S0008433,2025-06-03,P0012,C00210,4,17.67,70.68,Card
S0008434,2025-06-03,P0009,C00042,2,3.63,7.26,Card
S0008435,2025-06-03,P0005,C00376,1,12.52,12.52,Card
S0008436,2025-06-03,P0012,C00249,3,17.67,53.01,Digital Wallet
S0008437,2025-06-03,P0013,C00009,1,21.26,21.26,Digital Wallet
S0008438,2025-06-03,P0025,C00041,3,4.71,14.13,Digital Wallet
S0008439,2025-06-03,P0038,C00260,2,9.21,18.42,Digital Wallet
S0008440,2025-06-03,P0027,C00171,1,24.24,24.24,Cash
S0008441,2025-06-03,P0023,C00059,4,17.42,69.68,Digital Wallet
S0008442,2025-06-03,P0029,C00071,3,12.45,37.35,Cash
S0008443,2025-06-03,P0031,C00294,1,28.12,28.12,Digital Wallet
S0008444,2025-06-03,P0031,C00349,3,28.12,84.36,Card
S0008445,2025-06-03,P0031,C00186,2,28.12,56.24,Digital Wallet
S0008446,2025-06-03,P0014,C00423,4,14.33,57.32,Cash
S0008447,2025-06-03,P0017,C00195,2,10.27,20.54,Digital Wallet
S0008448,2025-06-03,P0022,C00355,1,22.12,22.12,Digital Wallet
S0008449,2025-06-03,P0032,C00102,1,22.91,22.91,Card
S0008450,2025-06-03,P0010,C00134,3,16.69,50.07,Cash
S0008451,2025-06-03,P0019,C00429,5,6.16,30.8,Cash
S0008452,2025-06-03,P0009,C00421,1,3.63,3.63,Card
S0008453,2025-06-03,P0024,C00076,1,16.73,16.73,Card
S0008454,2025-06-03,P0015,C00068,1,29.69,29.69,Card
S0008455,2025-06-03,P0017,C00195,1,10.27,10.27,Digital Wallet
S0008456,2025-06-03,P0021,C00040,5,3.5,17.5,Cash
S0008457,2025-06-03,P0037,C00296,5,29.68,148.4,Card
S0008458,2025-06-03,P0028,C00255,4,22.42,89.68,Card
S0008459,2025-06-03,P0002,C00380,5,23.0,115.0,Cash
S0008460,2025-06-03,P0036,C00439,1,13.91,13.91,Digital Wallet
S0008461,2025-06-03,P0012,C00232,1,17.67,17.67,Digital Wallet
S0008462,2025-06-03,P0033,C00263,4,32.26,129.04,Digital Wallet
S0008463,2025-06-03,P0030,C00125,2,3.95,7.9,Cash
S0008464,2025-06-03,P0015,C00001,1,29.69,29.69,Digital Wallet
S0008465,2025-06-03,P0009,C00128,1,3.63,3.63,Digital Wallet
S0008466,2025-06-03,P0007,C00261,2,11.24,22.48,Cash
S0008467,2025-06-03,P0018,C00289,5,14.48,72.4,Cash
S0008468,2025-06-03,P0039,C00178,1,8.22,8.22,Card
S0008469,2025-06-04,P0036,C00406,1,13.91,13.91,Cash
S0008470,2025-06-04,P0040,C00364,4,4.33,17.32,Digital Wallet
S0008471,2025-06-04,P0040,C00216,2,4.33,8.66,Cash
S0008472,2025-06-04,P0026,C00053,1,30.59,30.59,Digital Wallet
S0008473,2025-06-04,P0018,C00292,5,14.48,72.4,Card
S0008474,2025-06-04,P0035,C00350,1,4.51,4.51,Digital Wallet
S0008475,2025-06-04,P0024,C00195,2,16.73,33.46,Digital Wallet
S0008476,2025-06-04,P0026,C00125,1,30.59,30.59,Digital Wallet
S0008477,2025-06-04,P0023,C00329,2,17.42,34.84,Cash
S0008478,2025-06-04,P0023,C00452,1,17.42,17.42,Digital Wallet
S0008479,2025-06-04,P0006,C00126,2,9.35,18.7,Cash
S0008480,2025-06-04,P0013,C00302,4,21.26,85.04,Card
S0008481,2025-06-04,P0037,C00234,1,29.68,29.68,Card
S0008482,2025-06-04,P0017,C00173,1,10.27,10.27,Card
S0008483,2025-06-04,P0021,C00131,5,3.5,17.5,Digital Wallet
S0008484,2025-06-04,P0038,C00136,5,9.21,46.05,Digital Wallet
S0008485,2025-06-04,P0027,C00196,1,24.24,24.24,Card
S0008486,2025-06-04,P0020,C00112,2,24.58,49.16,Card
S0008487,2025-06-04,P0036,C00013,1,13.91,13.91,Cash
S0008488,2025-06-04,P0030,C00301,1,3.95,3.95,Cash
S0008489,2025-06-04,P0004,C00208,2,18.23,36.46,Card
S0008490,2025-06-04,P0029,C00239,1,12.45,12.45,Card
S0008491,2025-06-04,P0017,C00151,3,10.27,30.81,Card
S0008492,2025-06-04,P0023,C00288,2,17.42,34.84,Card
S0008493,2025-06-04,P0037,C00200,2,29.68,59.36,Digital Wallet
S0008494,2025-06-04,P0020,C00140,5,24.58,122.9,Digital Wallet
S0008495,2025-06-04,P0009,C00288,4,3.63,14.52,Cash
S0008496,2025-06-04,P0036,C00456,1,13.91,13.91,Card
S0008497,2025-06-04,P0008,C00490,1,25.45,25.45,Digital Wallet
S0008498,2025-06-04,P0026,C00115,1,30.59,30.59,Digital Wallet
S0008499,2025-06-04,P0013,C00166,1,21.26,21.26,Digital Wallet
S0008500,2025-06-04,P0032,C00460,1,22.91,22.91,Digital Wallet
S0008501,2025-06-04,P0010,C00406,2,16.69,33.38,Card
S0008502,2025-06-04,P0035,C00172,3,4.51,13.53,Card
S0008503,2025-06-04,P0002,C00397,2,23.0,46.0,Digital Wallet
S0008504,2025-06-04,P0032,C00143,2,22.91,45.82,Card
S0008505,2025-06-04,P0007,C00044,2,11.24,22.48,Digital Wallet
S0008506,2025-06-04,P0022,C00123,3,22.12,66.36,Digital Wallet
S0008507,2025-06-04,P0008,C00216,2,25.45,50.9,Cash
S0008508,2025-06-04,P0001,C00203,2,2.31,4.62,Cash
S0008509,2025-06-04,P0013,C00308,2,21.26,42.52,Card
S0008510,2025-06-04,P0020,C00089,3,24.58,73.74,Cash
S0008511,2025-06-04,P0018,C00107,1,14.48,14.48,Cash
S0008512,2025-06-04,P0029,C00323,2,12.45,24.9,Card
S0008513,2025-06-04,P0028,C00294,3,22.42,67.26,Cash
S0008514,2025-06-04,P0030,C00446,2,3.95,7.9,Card
S0008515,2025-06-05,P0004,C00332,1,18.23,18.23,Cash
S0008516,2025-06-05,P0030,C00243,2,3.95,7.9,Cash
S0008517,2025-06-05,P0001,C00124,1,2.31,2.31,Cash
S0008518,2025-06-05,P0026,C00012,1,30.59,30.59,Card
S0008519,2025-06-05,P0019,C00452,3,6.16,18.48,Cash
S0008520,2025-06-05,P0024,C00030,1,16.73,16.73,Digital Wallet
S0008521,2025-06-05,P0018,C00312,2,14.48,28.96,Cash
S0008522,2025-06-05,P0008,C00391,2,25.45,50.9,Card
S0008523,2025-06-05,P0027,C00203,2,24.24,48.48,Cash
S0008524,2025-06-05,P0006,C00084,1,9.35,9.35,Cash
S0008525,2025-06-05,P0027,C00497,1,24.24,24.24,Digital Wallet
S0008526,2025-06-05,P0028,C00486,5,22.42,112.1,Digital Wallet
S0008527,2025-06-05,P0022,C00007,1,22.12,22.12,Cash
S0008528,2025-06-05,P0004,C00159,1,18.23,18.23,Card
S0008529,2025-06-05,P0034,C00087,1,13.32,13.32,Card
S0008530,2025-06-05,P0036,C00162,4,13.91,55.64,Digital Wallet
S0008531,2025-06-05,P0013,C00460,3,21.26,63.78,Digital Wallet
S0008532,2025-06-05,P0002,C00252,4,23.0,92.0,Cash
S0008533,2025-06-05,P0039,C00381,1,8.22,8.22,Card
S0008534,2025-06-05,P0023,C00200,2,17.42,34.84,Card
S0008535,2025-06-05,P0017,C00134,1,10.27,10.27,Card
S0008536,2025-06-05,P0013,C00028,1,21.26,21.26,Card
S0008537,2025-06-05,P0031,C00101,1,28.12,28.12,Digital Wallet
S0008538,2025-06-05,P0009,C00143,4,3.63,14.52,Digital Wallet
S0008539,2025-06-05,P0013,C00297,2,21.26,42.52,Cash
S0008540,2025-06-05,P0031,C00470,1,28.12,28.12,Card
S0008541,2025-06-05,P0005,C00084,1,12.52,12.52,Cash
S0008542,2025-06-05,P0020,C00457,2,24.58,49.16,Cash
S0008543,2025-06-05,P0036,C00437,1,13.91,13.91,Cash
S0008544,2025-06-05,P0034,C00193,4,13.32,53.28,Cash
S0008545,2025-06-05,P0003,C00044,5,2.27,11.35,Digital Wallet
S0008546,2025-06-05,P0013,C00214,4,21.26,85.04,Digital Wallet
S0008547,2025-06-05,P0040,C00118,5,4.33,21.65,Card
S0008548,2025-06-05,P0008,C00131,1,25.45,25.45,Card
S0008549,2025-06-05,P0006,C00488,4,9.35,37.4,Digital Wallet
S0008550,2025-06-05,P0020,C00369,3,24.58,73.74,Card
S0008551,2025-06-05,P0004,C00076,1,18.23,18.23,Digital Wallet
S0008552,2025-06-05,P0034,C00238,1,13.32,13.32,Digital Wallet
S0008553,2025-06-05,P0018,C00024,5,14.48,72.4,Card
S0008554,2025-06-05,P0001,C00213,1,2.31,2.31,Card
S0008555,2025-06-05,P0036,C00002,3,13.91,41.73,Digital Wallet
S0008556,2025-06-05,P0036,C00367,1,13.91,13.91,Digital Wallet
S0008557,2025-06-05,P0036,C00345,1,13.91,13.91,Digital Wallet
S0008558,2025-06-05,P0022,C00312,1,22.12,22.12,Digital Wallet
S0008559,2025-06-05,P0026,C00100,5,30.59,152.95,Digital Wallet
S0008560,2025-06-05,P0030,C00323,1,3.95,3.95,Card
S0008561,2025-06-05,P0023,C00071,3,17.42,52.26,Card
S0008562,2025-06-05,P0038,C00304,3,9.21,27.63,Card
S0008563,2025-06-05,P0020,C00305,1,24.58,24.58,Digital Wallet
S0008564,2025-06-05,P0015,C00465,2,29.69,59.38,Cash
S0008565,2025-06-05,P0013,C00174,2,21.26,42.52,Card
S0008566,2025-06-05,P0020,C00254,5,24.58,122.9,Cash
S0008567,2025-06-05,P0016,C00361,3,26.95,80.85,Card
S0008568,2025-06-05,P0007,C00066,2,11.24,22.48,Cash
S0008569,2025-06-05,P0011,C00210,3,28.23,84.69,Card
S0008570,2025-06-05,P0008,C00087,5,25.45,127.25,Card
S0008571,2025-06-05,P0030,C00333,1,3.95,3.95,Card
S0008572,2025-06-05,P0037,C00236,1,29.68,29.68,Cash
S0008573,2025-06-05,P0038,C00132,1,9.21,9.21,Cash
S0008574,2025-06-05,P0001,C00003,1,2.31,2.31,Card
S0008575,2025-06-05,P0018,C00462,1,14.48,14.48,Card
S0008576,2025-06-05,P0021,C00377,1,3.5,3.5,Card
S0008577,2025-06-05,P0017,C00156,1,10.27,10.27,Cash
S0008578,2025-06-05,P0019,C00002,4,6.16,24.64,Digital Wallet
S0008579,2025-06-05,P0029,C00214,3,12.45,37.35,Cash
S0008580,2025-06-05,P0029,C00224,1,12.45,12.45,Digital Wallet
S0008581,2025-06-05,P0033,C00361,1,32.26,32.26,Digital Wallet
S0008582,2025-06-06,P0025,C00163,2,4.71,9.42,Card
S0008583,2025-06-06,P0030,C00360,3,3.95,11.85,Cash
S0008584,2025-06-06,P0024,C00099,1,16.73,16.73,Cash
S0008585,2025-06-06,P0011,C00146,5,28.23,141.15,Digital Wallet
S0008586,2025-06-06,P0032,C00289,2,22.91,45.82,Digital Wallet
S0008587,2025-06-06,P0038,C00267,3,9.21,27.63,Digital Wallet
S0008588,2025-06-06,P0034,C00060,1,13.32,13.32,Cash
S0008589,2025-06-06,P0026,C00136,3,30.59,91.77,Cash
S0008590,2025-06-06,P0034,C00354,1,13.32,13.32,Cash
S0008591,2025-06-06,P0002,C00443,3,23.0,69.0,Cash
S0008592,2025-06-06,P0004,C00003,2,18.23,36.46,Cash
S0008593,2025-06-06,P0016,C00019,4,26.95,107.8,Card
S0008594,2025-06-06,P0011,C00069,1,28.23,28.23,Digital Wallet
S0008595,2025-06-06,P0034,C00041,5,13.32,66.6,Cash
S0008596,2025-06-06,P0002,C00104,1,23.0,23.0,Card
S0008597,2025-06-06,P0006,C00228,3,9.35,28.05,Card
S0008598,2025-06-06,P0002,C00087,1,23.0,23.0,Card
S0008599,2025-06-06,P0026,C00285,5,30.59,152.95,Cash
S0008600,2025-06-06,P0038,C00048,5,9.21,46.05,Cash
S0008601,2025-06-06,P0028,C00127,5,22.42,112.1,Digital Wallet
S0008602,2025-06-06,P0013,C00055,1,21.26,21.26,Digital Wallet
S0008603,2025-06-06,P0026,C00006,1,30.59,30.59,Cash
S0008604,2025-06-06,P0031,C00442,4,28.12,112.48,Digital Wallet
S0008605,2025-06-06,P0034,C00496,1,13.32,13.32,Card
S0008606,2025-06-06,P0014,C00071,1,14.33,14.33,Card
S0008607,2025-06-06,P0029,C00365,1,12.45,12.45,Cash
S0008608,2025-06-06,P0004,C00354,3,18.23,54.69,Card
S0008609,2025-06-06,P0024,C00343,1,16.73,16.73,Card
S0008610,2025-06-06,P0024,C00195,3,16.73,50.19,Digital Wallet
S0008611,2025-06-06,P0015,C00193,1,29.69,29.69,Cash
S0008612,2025-06-06,P0022,C00251,2,22.12,44.24,Digital Wallet
S0008613,2025-06-06,P0025,C00230,1,4.71,4.71,Card
S0008614,2025-06-06,P0040,C00284,1,4.33,4.33,Cash
S0008615,2025-06-06,P0039,C00023,3,8.22,24.66,Cash
S0008616,2025-06-06,P0017,C00364,1,10.27,10.27,Card
S0008617,2025-06-06,P0030,C00303,5,3.95,19.75,Card
S0008618,2025-06-06,P0015,C00245,1,29.69,29.69,Cash
S0008619,2025-06-06,P0019,C00369,1,6.16,6.16,Card
S0008620,2025-06-06,P0040,C00408,2,4.33,8.66,Card
S0008621,2025-06-06,P0001,C00468,3,2.31,6.93,Cash
S0008622,2025-06-06,P0018,C00137,1,14.48,14.48,Cash
S0008623,2025-06-06,P0032,C00363,1,22.91,22.91,Digital Wallet
S0008624,2025-06-06,P0016,C00477,1,26.95,26.95,Digital Wallet
S0008625,2025-06-06,P0023,C00117,2,17.42,34.84,Digital Wallet
S0008626,2025-06-06,P0002,C00319,3,23.0,69.0,Card
S0008627,2025-06-06,P0003,C00021,1,2.27,2.27,Digital Wallet
S0008628,2025-06-06,P0017,C00188,5,10.27,51.35,Digital Wallet
S0008629,2025-06-06,P0002,C00180,1,23.0,23.0,Card
S0008630,2025-06-06,P0039,C00089,2,8.22,16.44,Card
S0008631,2025-06-06,P0034,C00210,3,13.32,39.96,Card
S0008632,2025-06-06,P0026,C00360,3,30.59,91.77,Digital Wallet
S0008633,2025-06-06,P0007,C00395,5,11.24,56.2,Digital Wallet
S0008634,2025-06-06,P0012,C00080,2,17.67,35.34,Cash
S0008635,2025-06-07,P0017,C00079,1,10.27,10.27,Digital Wallet
S0008636,2025-06-07,P0029,C00032,2,12.45,24.9,Digital Wallet
S0008637,2025-06-07,P0030,C00015,5,3.95,19.75,Card
S0008638,2025-06-07,P0021,C00096,1,3.5,3.5,Card
S0008639,2025-06-07,P0023,C00044,1,17.42,17.42,Digital Wallet
S0008640,2025-06-07,P0038,C00430,2,9.21,18.42,Cash
S0008641,2025-06-07,P0006,C00395,5,9.35,46.75,Digital Wallet
S0008642,2025-06-07,P0008,C00336,1,25.45,25.45,Card
S0008643,2025-06-07,P0006,C00368,2,9.35,18.7,Cash
S0008644,2025-06-07,P0022,C00213,1,22.12,22.12,Cash
S0008645,2025-06-07,P0032,C00237,2,22.91,45.82,Digital Wallet
S0008646,2025-06-07,P0038,C00117,1,9.21,9.21,Digital Wallet
S0008647,2025-06-07,P0004,C00403,2,18.23,36.46,Cash
S0008648,2025-06-07,P0001,C00189,2,2.31,4.62,Card
S0008649,2025-06-07,P0015,C00393,5,29.69,148.45,Cash
S0008650,2025-06-07,P0039,C00266,1,8.22,8.22,Card
S0008651,2025-06-07,P0025,C00110,1,4.71,4.71,Digital Wallet
S0008652,2025-06-07,P0034,C00023,2,13.32,26.64,Cash
S0008653,2025-06-07,P0027,C00167,1,24.24,24.24,Card
S0008654,2025-06-07,P0019,C00332,1,6.16,6.16,Card
S0008655,2025-06-07,P0008,C00062,5,25.45,127.25,Cash
S0008656,2025-06-07,P0001,C00059,5,2.31,11.55,Card
S0008657,2025-06-07,P0031,C00394,1,28.12,28.12,Cash
S0008658,2025-06-07,P0010,C00057,1,16.69,16.69,Digital Wallet
S0008659,2025-06-07,P0028,C00261,5,22.42,112.1,Digital Wallet
S0008660,2025-06-07,P0008,C00492,1,25.45,25.45,Cash
S0008661,2025-06-07,P0040,C00130,2,4.33,8.66,Digital Wallet
