sale_id,sale_date,product_id,customer_id,supplier_id,quantity,revenue,gross_profit,payment_method
S0009385,2025-06-21,P0009,C00044,SUP007,4,14.52,4.4399999999999995,Card
S0009386,2025-06-21,P0027,C00416,SUP005,3,72.72,26.700000000000003,Cash
S0009387,2025-06-21,P0002,C00482,SUP002,2,46.0,20.86,Cash
S0009388,2025-06-21,P0001,C00339,SUP002,5,11.55,3.4499999999999993,Cash
S0009389,2025-06-21,P0035,C00393,SUP008,1,4.51,1.2799999999999998,Cash
S0009390,2025-06-21,P0001,C00435,SUP002,1,2.31,0.69,Cash
S0009391,2025-06-21,P0011,C00403,SUP002,2,56.46,25.32,Card
S0009392,2025-06-21,P0024,C00350,SUP001,4,66.92,16.4,Card
S0009393,2025-06-21,P0028,C00246,SUP006,3,67.26,25.230000000000004,Card
S0009394,2025-06-21,P0004,C00183,SUP001,1,18.23,7.6,Card
S0009395,2025-06-21,P0001,C00483,SUP002,1,2.31,0.69,Digital Wallet
S0009396,2025-06-21,P0011,C00230,SUP002,5,141.15,63.30000000000001,Cash
S0009397,2025-06-21,P0003,C00197,SUP007,5,11.35,2.6999999999999993,Card
S0009398,2025-06-21,P0004,C00282,SUP001,2,36.46,15.2,Digital Wallet
S0009399,2025-06-21,P0019,C00384,SUP005,1,6.16,2.6100000000000003,Card
S0009400,2025-06-21,P0034,C00234,SUP005,1,13.32,5.42,Digital Wallet
S0009401,2025-06-21,P0036,C00131,SUP004,2,27.82,5.640000000000001,Cash
S0009402,2025-06-21,P0018,C00115,SUP008,5,72.4,33.150000000000006,Card
S0009403,2025-06-21,P0035,C00147,SUP008,1,4.51,1.2799999999999998,Digital Wallet
S0009404,2025-06-21,P0036,C00199,SUP004,1,13.91,2.8200000000000003,Card
S0009405,2025-06-21,P0013,C00169,SUP004,4,85.04,35.2,Card
S0009406,2025-06-21,P0004,C00332,SUP001,2,36.46,15.2,Digital Wallet
S0009407,2025-06-21,P0012,C00249,SUP008,1,17.67,5.790000000000001,Cash
S0009408,2025-06-21,P0037,C00253,SUP002,2,59.36,26.54,Card
S0009409,2025-06-21,P0040,C00176,SUP002,1,4.33,1.5,Cash
S0009410,2025-06-21,P0038,C00394,SUP004,1,9.21,3.330000000000001,Card
S0009411,2025-06-21,P0026,C00317,SUP005,3,91.77,39.17999999999999,Card
S0009412,2025-06-21,P0032,C00270,SUP003,3,68.73,31.890000000000008,Digital Wallet
S0009413,2025-06-21,P0008,C00050,SUP005,1,25.45,10.69,Card
S0009414,2025-06-21,P0025,C00168,SUP006,2,9.42,3.2800000000000002,Card
S0009415,2025-06-21,P0038,C00121,SUP004,4,36.84,13.320000000000004,Cash
S0009416,2025-06-21,P0009,C00092,SUP007,2,7.26,2.2199999999999998,Digital Wallet
S0009417,2025-06-21,P0028,C00429,SUP006,4,89.68,33.64000000000001,Digital Wallet
S0009418,2025-06-21,P0018,C00079,SUP008,1,14.48,6.630000000000001,Cash
S0009419,2025-06-21,P0021,C00136,SUP008,1,3.5,0.77,Digital Wallet
S0009420,2025-06-21,P0024,C00026,SUP001,2,33.46,8.2,Digital Wallet
S0009421,2025-06-21,P0027,C00417,SUP005,2,48.48,17.799999999999997,Cash
S0009422,2025-06-21,P0039,C00082,SUP008,1,8.22,2.9400000000000004,Digital Wallet
S0009423,2025-06-21,P0006,C00056,SUP007,4,37.4,9.719999999999999,Digital Wallet
S0009424,2025-06-21,P0038,C00389,SUP004,2,18.42,6.660000000000002,Cash
S0009425,2025-06-21,P0019,C00241,SUP005,1,6.16,2.6100000000000003,Card
S0009426,2025-06-21,P0006,C00041,SUP007,5,46.75,12.149999999999999,Digital Wallet
S0009427,2025-06-21,P0038,C00051,SUP004,2,18.42,6.660000000000002,Card
S0009428,2025-06-21,P0006,C00066,SUP007,1,9.35,2.4299999999999997,Card
S0009429,2025-06-21,P0038,C00275,SUP004,3,27.63,9.989999999999998,Digital Wallet
S0009430,2025-06-21,P0026,C00361,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0009431,2025-06-21,P0005,C00084,SUP004,1,12.52,3.7699999999999996,Card
S0009432,2025-06-21,P0004,C00479,SUP001,4,72.92,30.4,Digital Wallet
S0009433,2025-06-21,P0022,C00237,SUP003,2,44.24,15.220000000000002,Cash
S0009434,2025-06-21,P0016,C00290,SUP006,1,26.95,11.59,Digital Wallet
S0009435,2025-06-21,P0026,C00401,SUP005,3,91.77,39.17999999999999,Cash
S0009436,2025-06-21,P0016,C00463,SUP006,3,80.85,34.769999999999996,Card
S0009437,2025-06-21,P0007,C00388,SUP002,1,11.24,3.66,Card
S0009438,2025-06-21,P0019,C00208,SUP005,2,12.32,5.220000000000001,Cash
S0009439,2025-06-21,P0008,C00491,SUP005,1,25.45,10.69,Card
S0009440,2025-06-21,P0030,C00298,SUP004,4,15.8,7.120000000000001,Card
S0009441,2025-06-22,P0021,C00476,SUP008,5,17.5,3.8499999999999996,Card
S0009442,2025-06-22,P0036,C00024,SUP004,2,27.82,5.640000000000001,Cash
S0009443,2025-06-22,P0024,C00360,SUP001,3,50.19,12.299999999999997,Cash
S0009444,2025-06-22,P0010,C00286,SUP004,3,50.07,10.950000000000003,Card
S0009445,2025-06-22,P0040,C00028,SUP002,2,8.66,3.0,Cash
S0009446,2025-06-22,P0026,C00162,SUP005,1,30.59,13.059999999999999,Cash
S0009447,2025-06-22,P0020,C00074,SUP007,1,24.58,8.299999999999997,Card
S0009448,2025-06-22,P0035,C00319,SUP008,1,4.51,1.2799999999999998,Digital Wallet
S0009449,2025-06-22,P0034,C00246,SUP005,1,13.32,5.42,Card
S0009450,2025-06-22,P0013,C00491,SUP004,3,63.78,26.4,Digital Wallet
S0009451,2025-06-22,P0013,C00491,SUP004,1,21.26,8.8,Card
S0009452,2025-06-22,P0014,C00198,SUP003,2,28.66,8.32,Cash
S0009453,2025-06-22,P0024,C00280,SUP001,1,16.73,4.1,Card
S0009454,2025-06-22,P0037,C00452,SUP002,2,59.36,26.54,Cash
S0009455,2025-06-22,P0040,C00473,SUP002,1,4.33,1.5,Card
S0009456,2025-06-22,P0027,C00186,SUP005,2,48.48,17.799999999999997,Card
S0009457,2025-06-22,P0022,C00010,SUP003,4,88.48,30.440000000000005,Digital Wallet
S0009458,2025-06-22,P0014,C00070,SUP003,1,14.33,4.16,Card
S0009459,2025-06-22,P0030,C00183,SUP004,3,11.85,5.34,Card
S0009460,2025-06-22,P0026,C00075,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0009461,2025-06-22,P0027,C00404,SUP005,2,48.48,17.799999999999997,Card
S0009462,2025-06-22,P0025,C00309,SUP006,1,4.71,1.6400000000000001,Cash
S0009463,2025-06-22,P0013,C00085,SUP004,5,106.3,43.99999999999999,Cash
S0009464,2025-06-22,P0015,C00101,SUP005,4,118.76,47.480000000000004,Digital Wallet
S0009465,2025-06-22,P0004,C00190,SUP001,1,18.23,7.6,Card
S0009466,2025-06-22,P0026,C00053,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0009467,2025-06-22,P0032,C00153,SUP003,2,45.82,21.26,Cash
S0009468,2025-06-22,P0029,C00081,SUP006,4,49.8,12.159999999999997,Card
S0009469,2025-06-22,P0023,C00394,SUP007,2,34.84,12.420000000000002,Card
S0009470,2025-06-22,P0027,C00152,SUP005,2,48.48,17.799999999999997,Digital Wallet
S0009471,2025-06-22,P0031,C00071,SUP008,5,140.6,66.05,Digital Wallet
S0009472,2025-06-22,P0026,C00388,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0009473,2025-06-22,P0008,C00468,SUP005,2,50.9,21.38,Digital Wallet
S0009474,2025-06-22,P0038,C00203,SUP004,1,9.21,3.330000000000001,Card
S0009475,2025-06-22,P0022,C00190,SUP003,2,44.24,15.220000000000002,Card
S0009476,2025-06-22,P0031,C00418,SUP008,1,28.12,13.21,Digital Wallet
S0009477,2025-06-22,P0008,C00484,SUP005,3,76.35,32.06999999999999,Cash
S0009478,2025-06-22,P0022,C00180,SUP003,2,44.24,15.220000000000002,Cash
S0009479,2025-06-22,P0009,C00005,SUP007,3,10.89,3.33,Digital Wallet
S0009480,2025-06-22,P0027,C00176,SUP005,2,48.48,17.799999999999997,Digital Wallet
S0009481,2025-06-22,P0012,C00406,SUP008,5,88.35,28.94999999999999,Cash
S0009482,2025-06-22,P0027,C00207,SUP005,1,24.24,8.899999999999999,Digital Wallet
S0009483,2025-06-22,P0004,C00045,SUP001,3,54.69,22.799999999999997,Card
S0009484,2025-06-22,P0026,C00080,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0009485,2025-06-22,P0023,C00230,SUP007,1,17.42,6.210000000000001,Cash
S0009486,2025-06-22,P0033,C00435,SUP007,1,32.26,14.86,Cash
S0009487,2025-06-22,P0023,C00276,SUP007,1,17.42,6.210000000000001,Card
S0009488,2025-06-22,P0030,C00395,SUP004,3,11.85,5.34,Cash
S0009489,2025-06-22,P0019,C00275,SUP005,1,6.16,2.6100000000000003,Digital Wallet
S0009490,2025-06-22,P0028,C00297,SUP006,1,22.42,8.410000000000002,Card
S0009491,2025-06-22,P0011,C00430,SUP002,3,84.69,37.98,Card
S0009492,2025-06-22,P0028,C00164,SUP006,3,67.26,25.230000000000004,Digital Wallet
S0009493,2025-06-22,P0008,C00111,SUP005,5,127.25,53.45,Cash
S0009494,2025-06-22,P0006,C00242,SUP007,1,9.35,2.4299999999999997,Cash
S0009495,2025-06-22,P0022,C00161,SUP003,1,22.12,7.610000000000001,Cash
S0009496,2025-06-22,P0032,C00351,SUP003,3,68.73,31.890000000000008,Cash
S0009497,2025-06-22,P0031,C00080,SUP008,2,56.24,26.42,Digital Wallet
S0009498,2025-06-22,P0023,C00499,SUP007,3,52.26,18.629999999999995,Digital Wallet
S0009499,2025-06-22,P0024,C00405,SUP001,1,16.73,4.1,Digital Wallet
S0009500,2025-06-22,P0016,C00048,SUP006,1,26.95,11.59,Cash
S0009501,2025-06-22,P0010,C00489,SUP004,1,16.69,3.650000000000002,Digital Wallet
S0009502,2025-06-22,P0005,C00050,SUP004,1,12.52,3.7699999999999996,Digital Wallet
S0009503,2025-06-22,P0027,C00204,SUP005,3,72.72,26.700000000000003,Card
S0009504,2025-06-22,P0004,C00414,SUP001,3,54.69,22.799999999999997,Card
S0009505,2025-06-22,P0021,C00020,SUP008,2,7.0,1.54,Card
S0009506,2025-06-23,P0006,C00080,SUP007,1,9.35,2.4299999999999997,Card
S0009507,2025-06-23,P0013,C00454,SUP004,1,21.26,8.8,Digital Wallet
S0009508,2025-06-23,P0024,C00390,SUP001,3,50.19,12.299999999999997,Cash
S0009509,2025-06-23,P0015,C00377,SUP005,5,148.45,59.349999999999994,Card
S0009510,2025-06-23,P0012,C00380,SUP008,2,35.34,11.580000000000002,Cash
S0009511,2025-06-23,P0032,C00406,SUP003,3,68.73,31.890000000000008,Digital Wallet
S0009512,2025-06-23,P0035,C00149,SUP008,5,22.55,6.400000000000002,Digital Wallet
S0009513,2025-06-23,P0036,C00017,SUP004,2,27.82,5.640000000000001,Card
S0009514,2025-06-23,P0011,C00394,SUP002,1,28.23,12.66,Card
S0009515,2025-06-23,P0017,C00258,SUP006,1,10.27,2.329999999999999,Cash
S0009516,2025-06-23,P0032,C00232,SUP003,2,45.82,21.26,Cash
S0009517,2025-06-23,P0029,C00155,SUP006,1,12.45,3.039999999999999,Card
S0009518,2025-06-23,P0029,C00176,SUP006,1,12.45,3.039999999999999,Card
S0009519,2025-06-23,P0029,C00104,SUP006,1,12.45,3.039999999999999,Cash
S0009520,2025-06-23,P0010,C00358,SUP004,1,16.69,3.650000000000002,Card
S0009521,2025-06-23,P0003,C00399,SUP007,2,4.54,1.08,Card
S0009522,2025-06-23,P0039,C00456,SUP008,1,8.22,2.9400000000000004,Digital Wallet
S0009523,2025-06-23,P0006,C00108,SUP007,1,9.35,2.4299999999999997,Cash
S0009524,2025-06-23,P0028,C00331,SUP006,1,22.42,8.410000000000002,Cash
S0009525,2025-06-23,P0028,C00056,SUP006,3,67.26,25.230000000000004,Cash
S0009526,2025-06-23,P0023,C00376,SUP007,2,34.84,12.420000000000002,Digital Wallet
S0009527,2025-06-23,P0032,C00242,SUP003,3,68.73,31.890000000000008,Digital Wallet
S0009528,2025-06-23,P0025,C00339,SUP006,4,18.84,6.5600000000000005,Digital Wallet
S0009529,2025-06-23,P0036,C00116,SUP004,1,13.91,2.8200000000000003,Digital Wallet
S0009530,2025-06-23,P0015,C00324,SUP005,1,29.69,11.870000000000001,Cash
S0009531,2025-06-23,P0038,C00233,SUP004,1,9.21,3.330000000000001,Cash
S0009532,2025-06-23,P0012,C00296,SUP008,5,88.35,28.94999999999999,Card
S0009533,2025-06-23,P0001,C00066,SUP002,1,2.31,0.69,Cash
S0009534,2025-06-23,P0026,C00210,SUP005,1,30.59,13.059999999999999,Card
S0009535,2025-06-23,P0021,C00300,SUP008,2,7.0,1.54,Digital Wallet
S0009536,2025-06-23,P0013,C00234,SUP004,2,42.52,17.6,Cash
S0009537,2025-06-23,P0018,C00449,SUP008,1,14.48,6.630000000000001,Cash
S0009538,2025-06-23,P0038,C00410,SUP004,5,46.05,16.65,Card
S0009539,2025-06-23,P0021,C00443,SUP008,2,7.0,1.54,Digital Wallet
S0009540,2025-06-23,P0003,C00170,SUP007,2,4.54,1.08,Card
S0009541,2025-06-23,P0005,C00089,SUP004,2,25.04,7.539999999999999,Digital Wallet
S0009542,2025-06-23,P0007,C00292,SUP002,1,11.24,3.66,Card
S0009543,2025-06-23,P0004,C00257,SUP001,1,18.23,7.6,Cash
S0009544,2025-06-23,P0002,C00122,SUP002,1,23.0,10.43,Cash
S0009545,2025-06-23,P0010,C00037,SUP004,5,83.45,18.250000000000014,Card
S0009546,2025-06-23,P0021,C00385,SUP008,2,7.0,1.54,Cash
S0009547,2025-06-23,P0027,C00266,SUP005,4,96.96,35.599999999999994,Digital Wallet
S0009548,2025-06-23,P0034,C00407,SUP005,5,66.6,27.099999999999994,Cash
S0009549,2025-06-23,P0039,C00341,SUP008,1,8.22,2.9400000000000004,Cash
S0009550,2025-06-23,P0035,C00258,SUP008,1,4.51,1.2799999999999998,Digital Wallet
S0009551,2025-06-23,P0018,C00291,SUP008,1,14.48,6.630000000000001,Digital Wallet
S0009552,2025-06-23,P0016,C00307,SUP006,1,26.95,11.59,Card
S0009553,2025-06-23,P0021,C00410,SUP008,4,14.0,3.08,Card
S0009554,2025-06-23,P0006,C00145,SUP007,2,18.7,4.859999999999999,Digital Wallet
S0009555,2025-06-23,P0028,C00324,SUP006,1,22.42,8.410000000000002,Card
S0009556,2025-06-23,P0024,C00469,SUP001,1,16.73,4.1,Cash
S0009557,2025-06-23,P0019,C00230,SUP005,1,6.16,2.6100000000000003,Cash
S0009558,2025-06-23,P0019,C00496,SUP005,5,30.8,13.05,Digital Wallet
S0009559,2025-06-23,P0011,C00047,SUP002,4,112.92,50.64,Cash
S0009560,2025-06-23,P0014,C00242,SUP003,1,14.33,4.16,Cash
S0009561,2025-06-23,P0015,C00284,SUP005,2,59.38,23.740000000000002,Card
S0009562,2025-06-23,P0028,C00451,SUP006,4,89.68,33.64000000000001,Card
S0009563,2025-06-23,P0028,C00266,SUP006,4,89.68,33.64000000000001,Digital Wallet
S0009564,2025-06-23,P0004,C00281,SUP001,3,54.69,22.799999999999997,Card
S0009565,2025-06-23,P0001,C00192,SUP002,2,4.62,1.38,Card
S0009566,2025-06-23,P0040,C00496,SUP002,1,4.33,1.5,Cash
S0009567,2025-06-23,P0002,C00233,SUP002,4,92.0,41.72,Card
S0009568,2025-06-23,P0013,C00229,SUP004,4,85.04,35.2,Cash
S0009569,2025-06-23,P0025,C00141,SUP006,1,4.71,1.6400000000000001,Digital Wallet
S0009570,2025-06-23,P0012,C00351,SUP008,5,88.35,28.94999999999999,Cash
S0009571,2025-06-23,P0005,C00089,SUP004,4,50.08,15.079999999999998,Card
S0009572,2025-06-23,P0035,C00382,SUP008,2,9.02,2.5599999999999996,Digital Wallet
S0009573,2025-06-23,P0026,C00429,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0009574,2025-06-23,P0037,C00212,SUP002,5,148.4,66.35000000000001,Cash
S0009575,2025-06-23,P0013,C00007,SUP004,5,106.3,43.99999999999999,Card
S0009576,2025-06-23,P0016,C00402,SUP006,5,134.75,57.95,Cash
S0009577,2025-06-23,P0017,C00111,SUP006,1,10.27,2.329999999999999,Card
S0009578,2025-06-23,P0021,C00327,SUP008,3,10.5,2.3100000000000005,Cash
S0009579,2025-06-23,P0002,C00230,SUP002,2,46.0,20.86,Cash
S0009580,2025-06-23,P0027,C00315,SUP005,3,72.72,26.700000000000003,Card
S0009581,2025-06-23,P0012,C00192,SUP008,1,17.67,5.790000000000001,Card
S0009582,2025-06-23,P0025,C00019,SUP006,4,18.84,6.5600000000000005,Cash
S0009583,2025-06-24,P0028,C00376,SUP006,2,44.84,16.820000000000004,Digital Wallet
S0009584,2025-06-24,P0039,C00352,SUP008,1,8.22,2.9400000000000004,Card
S0009585,2025-06-24,P0018,C00035,SUP008,5,72.4,33.150000000000006,Cash
S0009586,2025-06-24,P0017,C00212,SUP006,1,10.27,2.329999999999999,Card
S0009587,2025-06-24,P0031,C00338,SUP008,2,56.24,26.42,Digital Wallet
S0009588,2025-06-24,P0022,C00405,SUP003,1,22.12,7.610000000000001,Digital Wallet
S0009589,2025-06-24,P0007,C00009,SUP002,2,22.48,7.32,Digital Wallet
S0009590,2025-06-24,P0024,C00431,SUP001,2,33.46,8.2,Card
S0009591,2025-06-24,P0033,C00300,SUP007,2,64.52,29.72,Cash
S0009592,2025-06-24,P0040,C00298,SUP002,4,17.32,6.0,Cash
S0009593,2025-06-24,P0013,C00298,SUP004,1,21.26,8.8,Card
S0009594,2025-06-24,P0016,C00340,SUP006,1,26.95,11.59,Cash
S0009595,2025-06-24,P0004,C00299,SUP001,1,18.23,7.6,Card
S0009596,2025-06-24,P0002,C00098,SUP002,1,23.0,10.43,Digital Wallet
S0009597,2025-06-24,P0005,C00041,SUP004,1,12.52,3.7699999999999996,Card
S0009598,2025-06-24,P0021,C00344,SUP008,4,14.0,3.08,Digital Wallet
S0009599,2025-06-24,P0038,C00478,SUP004,4,36.84,13.320000000000004,Cash
S0009600,2025-06-24,P0017,C00350,SUP006,1,10.27,2.329999999999999,Digital Wallet
S0009601,2025-06-24,P0021,C00086,SUP008,4,14.0,3.08,Card
S0009602,2025-06-24,P0015,C00070,SUP005,2,59.38,23.740000000000002,Digital Wallet
S0009603,2025-06-24,P0038,C00067,SUP004,2,18.42,6.660000000000002,Card
S0009604,2025-06-24,P0027,C00099,SUP005,1,24.24,8.899999999999999,Digital Wallet
S0009605,2025-06-24,P0036,C00496,SUP004,2,27.82,5.640000000000001,Digital Wallet
S0009606,2025-06-24,P0005,C00004,SUP004,2,25.04,7.539999999999999,Card
S0009607,2025-06-24,P0036,C00334,SUP004,1,13.91,2.8200000000000003,Cash
S0009608,2025-06-24,P0024,C00489,SUP001,5,83.65,20.5,Cash
S0009609,2025-06-24,P0024,C00380,SUP001,2,33.46,8.2,Digital Wallet
S0009610,2025-06-24,P0001,C00243,SUP002,1,2.31,0.69,Cash
S0009611,2025-06-24,P0040,C00162,SUP002,5,21.65,7.499999999999998,Cash
S0009612,2025-06-24,P0026,C00214,SUP005,1,30.59,13.059999999999999,Card
S0009613,2025-06-24,P0028,C00074,SUP006,4,89.68,33.64000000000001,Cash
S0009614,2025-06-24,P0025,C00193,SUP006,2,9.42,3.2800000000000002,Card
S0009615,2025-06-24,P0035,C00231,SUP008,5,22.55,6.400000000000002,Card
S0009616,2025-06-24,P0007,C00356,SUP002,2,22.48,7.32,Digital Wallet
S0009617,2025-06-24,P0029,C00377,SUP006,1,12.45,3.039999999999999,Digital Wallet
S0009618,2025-06-24,P0005,C00080,SUP004,5,62.6,18.85,Digital Wallet
S0009619,2025-06-24,P0019,C00361,SUP005,2,12.32,5.220000000000001,Digital Wallet
S0009620,2025-06-24,P0001,C00368,SUP002,4,9.24,2.76,Digital Wallet
S0009621,2025-06-24,P0005,C00351,SUP004,2,25.04,7.539999999999999,Cash
S0009622,2025-06-24,P0004,C00235,SUP001,5,91.15,38.0,Cash
S0009623,2025-06-24,P0027,C00288,SUP005,3,72.72,26.700000000000003,Card
S0009624,2025-06-24,P0004,C00470,SUP001,2,36.46,15.2,Digital Wallet
S0009625,2025-06-25,P0031,C00171,SUP008,4,112.48,52.84,Digital Wallet
S0009626,2025-06-25,P0002,C00249,SUP002,1,23.0,10.43,Card
S0009627,2025-06-25,P0033,C00194,SUP007,1,32.26,14.86,Card
S0009628,2025-06-25,P0034,C00349,SUP005,1,13.32,5.42,Card
S0009629,2025-06-25,P0007,C00242,SUP002,1,11.24,3.66,Digital Wallet
S0009630,2025-06-25,P0022,C00081,SUP003,2,44.24,15.220000000000002,Card
S0009631,2025-06-25,P0020,C00419,SUP007,2,49.16,16.599999999999994,Cash
S0009632,2025-06-25,P0022,C00083,SUP003,3,66.36,22.83,Digital Wallet
S0009633,2025-06-25,P0008,C00053,SUP005,1,25.45,10.69,Cash
S0009634,2025-06-25,P0008,C00078,SUP005,3,76.35,32.06999999999999,Digital Wallet
S0009635,2025-06-25,P0035,C00477,SUP008,4,18.04,5.119999999999999,Cash
S0009636,2025-06-25,P0023,C00045,SUP007,2,34.84,12.420000000000002,Card
S0009637,2025-06-25,P0021,C00407,SUP008,1,3.5,0.77,Cash
S0009638,2025-06-25,P0036,C00017,SUP004,1,13.91,2.8200000000000003,Digital Wallet
S0009639,2025-06-25,P0028,C00119,SUP006,5,112.1,42.05,Card
S0009640,2025-06-25,P0038,C00262,SUP004,2,18.42,6.660000000000002,Card
S0009641,2025-06-25,P0025,C00083,SUP006,3,14.13,4.920000000000002,Card
S0009642,2025-06-25,P0006,C00382,SUP007,2,18.7,4.859999999999999,Cash
S0009643,2025-06-25,P0017,C00423,SUP006,2,20.54,4.659999999999998,Cash
S0009644,2025-06-25,P0001,C00235,SUP002,2,4.62,1.38,Card
S0009645,2025-06-25,P0002,C00366,SUP002,1,23.0,10.43,Digital Wallet
S0009646,2025-06-25,P0009,C00106,SUP007,1,3.63,1.1099999999999999,Digital Wallet
S0009647,2025-06-25,P0030,C00322,SUP004,1,3.95,1.7800000000000002,Card
S0009648,2025-06-25,P0005,C00401,SUP004,3,37.56,11.310000000000002,Cash
S0009649,2025-06-25,P0021,C00130,SUP008,1,3.5,0.77,Card
S0009650,2025-06-25,P0028,C00488,SUP006,2,44.84,16.820000000000004,Cash
S0009651,2025-06-25,P0026,C00444,SUP005,1,30.59,13.059999999999999,Card
S0009652,2025-06-25,P0040,C00316,SUP002,2,8.66,3.0,Cash
S0009653,2025-06-25,P0040,C00366,SUP002,5,21.65,7.499999999999998,Cash
S0009654,2025-06-25,P0040,C00387,SUP002,2,8.66,3.0,Card
S0009655,2025-06-25,P0040,C00211,SUP002,4,17.32,6.0,Card
S0009656,2025-06-25,P0006,C00474,SUP007,3,28.05,7.290000000000003,Digital Wallet
S0009657,2025-06-25,P0026,C00315,SUP005,4,122.36,52.239999999999995,Card
S0009658,2025-06-25,P0011,C00287,SUP002,3,84.69,37.98,Card
S0009659,2025-06-25,P0032,C00036,SUP003,4,91.64,42.52,Card
S0009660,2025-06-25,P0036,C00300,SUP004,1,13.91,2.8200000000000003,Card
S0009661,2025-06-25,P0027,C00087,SUP005,5,121.2,44.5,Digital Wallet
S0009662,2025-06-25,P0032,C00062,SUP003,4,91.64,42.52,Card
S0009663,2025-06-25,P0008,C00042,SUP005,1,25.45,10.69,Digital Wallet
S0009664,2025-06-25,P0005,C00338,SUP004,1,12.52,3.7699999999999996,Card
S0009665,2025-06-25,P0020,C00087,SUP007,1,24.58,8.299999999999997,Card
S0009666,2025-06-25,P0005,C00171,SUP004,2,25.04,7.539999999999999,Cash
S0009667,2025-06-25,P0011,C00328,SUP002,2,56.46,25.32,Card
S0009668,2025-06-25,P0015,C00300,SUP005,2,59.38,23.740000000000002,Digital Wallet
S0009669,2025-06-25,P0004,C00290,SUP001,5,91.15,38.0,Card
S0009670,2025-06-25,P0037,C00438,SUP002,2,59.36,26.54,Cash
S0009671,2025-06-25,P0009,C00443,SUP007,1,3.63,1.1099999999999999,Digital Wallet
S0009672,2025-06-25,P0013,C00353,SUP004,2,42.52,17.6,Digital Wallet
S0009673,2025-06-25,P0021,C00126,SUP008,3,10.5,2.3100000000000005,Digital Wallet
S0009674,2025-06-25,P0019,C00125,SUP005,1,6.16,2.6100000000000003,Card
S0009675,2025-06-25,P0036,C00138,SUP004,1,13.91,2.8200000000000003,Cash
S0009676,2025-06-25,P0016,C00084,SUP006,3,80.85,34.769999999999996,Cash
S0009677,2025-06-25,P0018,C00402,SUP008,5,72.4,33.150000000000006,Cash
S0009678,2025-06-25,P0010,C00119,SUP004,2,33.38,7.300000000000004,Cash
S0009679,2025-06-25,P0034,C00375,SUP005,2,26.64,10.84,Cash
S0009680,2025-06-25,P0025,C00134,SUP006,2,9.42,3.2800000000000002,Cash
S0009681,2025-06-26,P0010,C00061,SUP004,1,16.69,3.650000000000002,Cash
S0009682,2025-06-26,P0028,C00340,SUP006,3,67.26,25.230000000000004,Card
S0009683,2025-06-26,P0018,C00309,SUP008,4,57.92,26.520000000000003,Card
S0009684,2025-06-26,P0039,C00120,SUP008,5,41.1,14.7,Cash
S0009685,2025-06-26,P0015,C00480,SUP005,1,29.69,11.870000000000001,Digital Wallet
S0009686,2025-06-26,P0037,C00298,SUP002,4,118.72,53.08,Card
S0009687,2025-06-26,P0029,C00429,SUP006,3,37.35,9.120000000000001,Card
S0009688,2025-06-26,P0040,C00330,SUP002,1,4.33,1.5,Cash
S0009689,2025-06-26,P0034,C00388,SUP005,4,53.28,21.68,Card
S0009690,2025-06-26,P0008,C00430,SUP005,5,127.25,53.45,Cash
S0009691,2025-06-26,P0019,C00008,SUP005,2,12.32,5.220000000000001,Card
S0009692,2025-06-26,P0012,C00029,SUP008,4,70.68,23.160000000000004,Card
S0009693,2025-06-26,P0004,C00254,SUP001,2,36.46,15.2,Digital Wallet
S0009694,2025-06-26,P0008,C00455,SUP005,2,50.9,21.38,Digital Wallet
S0009695,2025-06-26,P0014,C00009,SUP003,1,14.33,4.16,Card
S0009696,2025-06-26,P0003,C00439,SUP007,1,2.27,0.54,Card
S0009697,2025-06-26,P0004,C00088,SUP001,5,91.15,38.0,Card
S0009698,2025-06-26,P0023,C00205,SUP007,5,87.1,31.04999999999999,Cash
S0009699,2025-06-26,P0029,C00053,SUP006,1,12.45,3.039999999999999,Digital Wallet
S0009700,2025-06-26,P0040,C00235,SUP002,2,8.66,3.0,Cash
S0009701,2025-06-26,P0037,C00208,SUP002,1,29.68,13.27,Cash
S0009702,2025-06-26,P0029,C00263,SUP006,1,12.45,3.039999999999999,Card
S0009703,2025-06-26,P0027,C00103,SUP005,2,48.48,17.799999999999997,Cash
S0009704,2025-06-26,P0011,C00486,SUP002,5,141.15,63.30000000000001,Cash
S0009705,2025-06-26,P0008,C00346,SUP005,1,25.45,10.69,Card
S0009706,2025-06-26,P0003,C00286,SUP007,1,2.27,0.54,Cash
S0009707,2025-06-26,P0022,C00071,SUP003,2,44.24,15.220000000000002,Cash
S0009708,2025-06-26,P0037,C00096,SUP002,5,148.4,66.35000000000001,Digital Wallet
